price,brand,model,year,condition,transmission,body_type,fuel_type,engine_capacity,mileage,car_age
14500000.0,BMW,225XE,2018,Used,Automatic,Hatchback,Petrol,1500,89000,8
55800000.0,Ford,Mustang,2024,Reconditioned,Tiptronic,Coupe/Sports,Petrol,2300,9500,2
10950000.0,Toyota,Yaris,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
20000000.0,Mercedes Benz,A180,2020,Used,Automatic,Saloon,Petrol,1332,37000,6
15850000.0,Honda,CRV,2018,Used,Automatic,SUV / 4x4,Petrol,1500,132000,8
29700000.0,Honda,CRV,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
41000000.0,Toyota,Land Cruiser Prado,2017,Used,Automatic,SUV / 4x4,Petrol,2700,128000,9
115000000.0,Toyota,Land Cruiser Sahara,2024,Reconditioned,Automatic,SUV / 4x4,Diesel,3300,1000,2
29500000.0,Toyota,Hilux,2026,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,0
6400000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Hatchback,Petrol,660,1400,2
16790000.0,Toyota,Other Model,2025,Used,Automatic,Station wagon,Hybrid,1500,0,1
28500000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,1
92000000.0,Land Rover,Defender,2026,Brand New,Automatic,SUV / 4x4,Hybrid,2000,0,0
8550000.0,Daihatsu,Taft,2025,Brand New,Automatic,SUV / 4x4,Petrol,660,0,1
11750000.0,Ssang Yong,Rexton,2015,Used,Automatic,SUV / 4x4,Diesel,2000,110000,11
10800000.0,Hyundai,Santa Fe,2014,Used,Automatic,Unknown,Diesel,2199,164600,12
4755000.0,Perodua,Viva Elite,2013,Used,Automatic,Hatchback,Petrol,1000,90500,13
12590000.0,Toyota,Taisor,2026,Brand New,Automatic,Station wagon,Petrol,1000,0,0
29700000.0,Honda,CRV,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
16500000.0,BMW,528i,2011,Used,Tiptronic,Saloon,Petrol,2000,152000,15
13490000.0,Nissan,Almera,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
6100000.0,Toyota,Vitz,2010,Used,Automatic,Hatchback,Petrol,1300,188000,16
63000000.0,Mercedes Benz,E200,2026,Brand New,Tiptronic,Saloon,Petrol,2000,0,0
7380000.0,Suzuki,Wagon R FX,2023,Reconditioned,Automatic,Hatchback,Petrol,650,8870,3
9750000.0,Toyota,Premio,2012,Used,Automatic,Saloon,Petrol,1500,175000,14
5000000.0,Suzuki,Celerio,2015,Used,Other transmission,Hatchback,Petrol,1000,124500,11
16500000.0,Toyota,Aqua,2026,Import,Automatic,Hatchback,Hybrid,1500,0,0
15000000.0,Mitsubishi,Montero,2006,Used,Automatic,Unknown,Diesel,2800,170000,20
69800000.0,Land Rover,Defender,2024,Brand New,Automatic,SUV / 4x4,Petrol,2000,0,2
11275000.0,Suzuki,Fronx,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
8900000.0,Toyota,Axio,2014,Used,Automatic,Saloon,Petrol,1490,176000,12
6900000.0,Toyota,Vitz,2016,Used,Automatic,Unknown,Petrol,1000,151054,10
29600000.0,Ford,Raptor Ranger,2024,Brand New,Tiptronic,SUV / 4x4,Diesel,3000,0,2
9650000.0,Mitsubishi,Delica,2024,Used,Automatic,Hatchback,Petrol,5000,650,2
12590000.0,Audi,Q2,2018,Used,Automatic,Hatchback,Petrol,1000,70000,8
68500000.0,Land Rover,Range Rover,2019,Used,Automatic,SUV / 4x4,Hybrid,2000,33000,7
9375000.0,Toyota,Roomy,2024,Reconditioned,Automatic,MPV,Petrol,1000,15400,2
14495000.0,Nissan,Aura,2025,Reconditioned,Automatic,Hatchback,Hybrid,1200,6000,1
6800000.0,Daihatsu,Mira,2024,Brand New,Automatic,Hatchback,Petrol,650,500,2
6750000.0,Daihatsu,Mira,2023,Reconditioned,Automatic,Hatchback,Petrol,650,7000,3
3690000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,93000,11
7800000.0,Daihatsu,Taft,2023,Reconditioned,Automatic,Hatchback,Petrol,650,5000,3
6250000.0,Honda,N-WGN,2017,Used,Automatic,Station wagon,Petrol,650,30250,9
12000000.0,Suzuki,Swift,2024,Used,Automatic,Hatchback,Hybrid,1200,18800,2
6750000.0,Daihatsu,Mira,2023,Reconditioned,Automatic,Hatchback,Petrol,650,5000,3
31000000.0,BMW,530i,2017,Used,Automatic,Saloon,Petrol,2000,56000,9
12300000.0,Kia,Other Model,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,78,1
19500000.0,Mercedes Benz,C160,2017,Used,Automatic,Unknown,Petrol,1598,74499,9
13600000.0,Nissan,Almera,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
9100000.0,Toyota,Yaris,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,10000,3
8400000.0,Toyota,Roomy,2017,Used,Automatic,MPV,Petrol,900,175000,9
9750000.0,Toyota,Premio,2012,Used,Automatic,Saloon,Petrol,1500,175000,14
5000000.0,Suzuki,Celerio,2015,Used,Other transmission,Hatchback,Petrol,1000,124500,11
15000000.0,Mitsubishi,Montero,2006,Used,Automatic,Unknown,Diesel,2800,170000,20
69800000.0,Land Rover,Defender,2024,Brand New,Automatic,SUV / 4x4,Petrol,2000,0,2
11275000.0,Suzuki,Fronx,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
9650000.0,Mitsubishi,Delica,2024,Used,Automatic,Hatchback,Petrol,5000,650,2
12590000.0,Audi,Q2,2018,Used,Automatic,Hatchback,Petrol,1000,70000,8
68500000.0,Land Rover,Range Rover,2019,Used,Automatic,SUV / 4x4,Hybrid,2000,33000,7
9375000.0,Toyota,Roomy,2024,Reconditioned,Automatic,MPV,Petrol,1000,15400,2
7500000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,1000,130000,9
14495000.0,Nissan,Aura,2025,Reconditioned,Automatic,Hatchback,Hybrid,1200,6000,1
6800000.0,Daihatsu,Mira,2024,Brand New,Automatic,Hatchback,Petrol,650,500,2
6750000.0,Daihatsu,Mira,2023,Reconditioned,Automatic,Hatchback,Petrol,650,7000,3
3690000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,93000,11
7800000.0,Daihatsu,Taft,2023,Reconditioned,Automatic,Hatchback,Petrol,650,5000,3
3690000.0,Suzuki,Alto,2016,Used,Manual,Hatchback,Petrol,800,127000,10
12000000.0,Suzuki,Swift,2024,Used,Automatic,Hatchback,Hybrid,1200,18800,2
6750000.0,Daihatsu,Mira,2023,Reconditioned,Automatic,Hatchback,Petrol,650,5000,3
31000000.0,BMW,530i,2017,Used,Automatic,Saloon,Petrol,2000,56000,9
3350000.0,Renault,KWID,2017,Used,Manual,Unknown,Petrol,800,165000,9
17000000.0,Toyota,Fortuner,2014,Used,Automatic,SUV / 4x4,Diesel,2982,205000,12
11000000.0,Nissan,Qashqai,2017,Used,Automatic,SUV / 4x4,Petrol,1200,236000,9
12300000.0,Kia,Other Model,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,78,1
13600000.0,Nissan,Almera,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
49500000.0,Toyota,Land Cruiser Sahara,2011,Used,Tiptronic,SUV / 4x4,Diesel,4465,165000,15
9100000.0,Toyota,Yaris,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,10000,3
8400000.0,Toyota,Roomy,2017,Used,Automatic,MPV,Petrol,900,175000,9
6250000.0,Suzuki,Alto,2024,Import,Automatic,Hatchback,Petrol,660,10000,2
19450000.0,Honda,Vezel,2025,Brand New,Automatic,Unknown,Petrol,1490,230,1
27500000.0,BMW,218i,2024,Brand New,Automatic,Saloon,Petrol,1500,7000,2
6500000.0,Suzuki,Alto,2024,Import,Automatic,Hatchback,Hybrid,660,5000,2
12950000.0,Toyota,CHR,2018,Used,Automatic,Unknown,Petrol,1200,95000,8
43950000.0,Land Rover,Range Rover Velar,2018,Used,Automatic,SUV / 4x4,Petrol,2000,45000,8
14800000.0,Mitsubishi,Montero,2011,Used,Tiptronic,SUV / 4x4,Diesel,2500,131800,15
69500000.0,Toyota,Land Cruiser Sahara,2018,Used,Automatic,SUV / 4x4,Diesel,4461,80000,8
6600000.0,Honda,S660,2015,Used,Automatic,Convertible,Petrol,660,60000,11
11350000.0,Honda,Grace,2017,Used,Automatic,Saloon,Hybrid,1490,107000,9
21500000.0,Toyota,Hilux,2025,Used,Automatic,SUV / 4x4,Diesel,2800,33,1
7050000.0,Suzuki,Wagon R Stingray,2018,Used,Automatic,Hatchback,Petrol,660,83500,8
37890000.0,Peugeot,5008,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1290,20,1
6700000.0,Toyota,Pixis,2024,Reconditioned,Automatic,Hatchback,Petrol,660,6000,2
13800000.0,Toyota,Premio,2017,Used,Automatic,Saloon,Petrol,1500,108000,9
9290000.0,Honda,Grace,2014,Used,Automatic,Saloon,Hybrid,1490,78100,12
7150000.0,Mazda,Axela,2009,Used,Tiptronic,Saloon,Petrol,1500,164000,17
92000000.0,Land Rover,Defender,2026,Brand New,Automatic,SUV / 4x4,Hybrid,2000,0,0
30000000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,500,1
35750000.0,Ford,Raptor Ranger,2024,Brand New,Automatic,Unknown,Petrol,3000,0,2
8175000.0,Suzuki,Wagon R FX,2025,Brand New,Automatic,Hatchback,Hybrid,660,5,1
9875000.0,Toyota,Roomy,2023,Reconditioned,Automatic,MPV,Petrol,1000,12000,3
32500000.0,Tesla,Model 3,2024,Brand New,Automatic,Saloon,Electric,200,65,2
8550000.0,Hyundai,Grand i10,2025,Used,Tiptronic,Unknown,Petrol,1200,400,1
13590000.0,Toyota,CHR,2018,Used,Automatic,SUV / 4x4,Petrol,1190,101900,8
10385000.0,Toyota,Roomy,2023,Reconditioned,Automatic,Station wagon,Petrol,1000,6200,3
12690000.0,Kia,Other Model,2026,Brand New,Automatic,Station wagon,Petrol,1000,0,0
1820000.0,Tata,Indica,2004,Used,Manual,Unknown,Petrol,1405,154936,22
37500000.0,Toyota,Land Cruiser Prado,2016,Used,Automatic,Unknown,Petrol,2755,190000,10
11890000.0,Toyota,Taisor,2025,Brand New,Automatic,Station wagon,Petrol,1000,0,1
5650000.0,Toyota,Fielder,2011,Used,Automatic,Station wagon,Petrol,1490,143000,15
9000000.0,Honda,Vezel,2014,Used,Automatic,SUV / 4x4,Hybrid,1500,170000,12
13825000.0,Audi,Q2,2018,Used,Tiptronic,SUV / 4x4,Petrol,1000,60000,8
7100000.0,Suzuki,Spacia,2017,Used,Automatic,Unknown,Petrol,650,84000,9
11200000.0,Toyota,Taisor,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
25900000.0,Toyota,Hilux,2025,Import,Automatic,SUV / 4x4,Diesel,2800,0,1
21250000.0,Mercedes Benz,CLA 180,2019,Used,Automatic,Coupe/Sports,Petrol,1300,40000,7
39500000.0,Mercedes Benz,GLB,2025,Reconditioned,Automatic,SUV / 4x4,Petrol,1400,2000,1
73800000.0,Land Rover,Defender,2025,Brand New,Automatic,SUV / 4x4,Petrol,2000,0,1
11000000.0,Toyota,Roomy,2025,Brand New,Automatic,Unknown,Petrol,1000,0,1
12590000.0,Toyota,Taisor,2026,Brand New,Automatic,Station wagon,Petrol,1000,0,0
20950000.0,Audi,A3,2023,Reconditioned,Automatic,Saloon,Petrol,1000,13000,3
6200000.0,Toyota,Vitz,2009,Used,Automatic,Hatchback,Petrol,1000,84000,17
69000000.0,BMW,X2,2025,Reconditioned,Tiptronic,Coupe/Sports,Petrol,2000,1000,1
53000000.0,Toyota,Land Cruiser Sahara,2013,Used,Automatic,SUV / 4x4,Diesel,4600,123000,13
3950000.0,Nissan,Sunny,2002,Used,Automatic,Saloon,Petrol,1490,313000,24
58090000.0,Toyota,Land Cruiser Prado,2024,Brand New,Automatic,SUV / 4x4,Petrol,2000,200,2
25900000.0,Toyota,Hilux,2025,Import,Automatic,SUV / 4x4,Diesel,2800,0,1
11090000.0,Toyota,Taisor,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
11400000.0,Toyota,Taisor,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
4200000.0,Suzuki,Swift,2004,Used,Automatic,Hatchback,Petrol,1300,140000,22
7650000.0,Daihatsu,Canbus,2024,Reconditioned,Automatic,MPV,Petrol,660,1300,2
36900000.0,BMW,X1,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
15600000.0,Toyota,Hilux,2015,Used,Manual,Unknown,Diesel,2500,119500,11
13400000.0,Toyota,Premio,2016,Used,Automatic,Saloon,Petrol,1490,159700,10
9700000.0,Toyota,Premio,2011,Used,Automatic,Saloon,Petrol,1500,131000,15
59590000.0,Toyota,Alphard,2024,Reconditioned,Automatic,MPV,Hybrid,2500,2500,2
3500000.0,Mitsubishi,i-MiEV,2013,Used,Automatic,Saloon,Electric,600,90000,13
13950000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1000,0,1
5000000.0,Toyota,Vitz,2007,Used,Automatic,Hatchback,Petrol,1000,171000,19
3750000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,111000,11
8490000.0,Toyota,Yaris,2023,Import,Automatic,Hatchback,Petrol,1000,50000,3
29600000.0,Ford,Raptor Ranger,2024,Brand New,Tiptronic,SUV / 4x4,Diesel,3000,0,2
14750000.0,BYD,ATTO 3,2025,Used,Automatic,SUV / 4x4,Electric,100,2195,1
11900000.0,Nissan,X-Trail,2015,Used,Automatic,SUV / 4x4,Hybrid,2000,168000,11
16100000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Petrol,1200,7,1
17650000.0,Honda,Vezel,2025,Brand New,Automatic,Unknown,Hybrid,1500,0,1
34500000.0,BMW,i8,2018,Used,Automatic,Coupe/Sports,Hybrid,1500,30000,8
11275000.0,Suzuki,Fronx,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
11650000.0,Toyota,Taisor,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
24780000.0,BMW,318i,2019,Reconditioned,Automatic,Saloon,Petrol,1500,24000,7
7250000.0,Suzuki,Wagon R,2023,Reconditioned,Automatic,Hatchback,Petrol,660,11000,3
17500000.0,BMW,X1,2019,Used,Automatic,SUV / 4x4,Petrol,1500,75000,7
6800000.0,Proton,Saga,2023,Used,Automatic,Saloon,Petrol,1300,23000,3
19500000.0,Mercedes Benz,C160,2017,Used,Automatic,Unknown,Petrol,1598,74499,9
13590000.0,Toyota,Raize,2025,Brand New,Automatic,Hatchback,Petrol,1200,0,1
9800000.0,Toyota,Axio,2015,Used,Automatic,Saloon,Hybrid,1490,120601,11
9285000.0,Toyota,Yaris,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,12000,3
5750000.0,Mahindra,KUV 100,2020,Used,Manual,SUV / 4x4,Petrol,1200,91000,6
20000000.0,Mercedes Benz,GLA 180,2018,Used,Automatic,SUV / 4x4,Petrol,1595,43000,8
8500000.0,Suzuki,Grand Vitara,2013,Used,Automatic,SUV / 4x4,Petrol,2000,147000,13
13500000.0,Nissan,Aura,2025,Import,Automatic,Hatchback,Hybrid,1200,5000,1
15000000.0,Mitsubishi,Montero,2006,Used,Automatic,Unknown,Diesel,2800,170000,20
2990000.0,Nissan,AD Wagon,1999,Used,Automatic,Station wagon,Petrol,1490,187000,27
18200000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Petrol,1490,0,1
6695000.0,Nissan,Cefiro,2004,Used,Automatic,Unknown,Petrol,2349,47756,22
9850000.0,Toyota,Axio,2015,Used,Automatic,Saloon,Hybrid,1500,231000,11
9750000.0,Toyota,Yaris,2023,Used,Automatic,Hatchback,Petrol,1000,9000,3
9375000.0,Toyota,Roomy,2024,Reconditioned,Automatic,MPV,Petrol,1000,15400,2
13500000.0,Audi,A3,2017,Used,Automatic,Hatchback,Petrol,1000,95000,9
18850000.0,BMW,318i,2018,Used,Automatic,Saloon,Petrol,1500,75000,8
13775000.0,Nissan,Aura,2024,Reconditioned,Automatic,Hatchback,Hybrid,1200,13600,2
14495000.0,Nissan,Aura,2025,Reconditioned,Automatic,Hatchback,Hybrid,1200,6000,1
20250000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
3690000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,93000,11
12650000.0,Toyota,Raize,2021,Used,Tiptronic,SUV / 4x4,Petrol,1000,15000,5
14000000.0,Volkswagen,T-Cross,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,1000,11000,3
3690000.0,Suzuki,Alto,2016,Used,Manual,Hatchback,Petrol,800,127000,10
3350000.0,Renault,KWID,2017,Used,Manual,Unknown,Petrol,800,165000,9
13450000.0,Toyota,Raize,2024,Reconditioned,Tiptronic,SUV / 4x4,Petrol,1200,18000,2
12300000.0,Kia,Other Model,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,78,1
13975000.0,Mitsubishi,Montero,2011,Used,Automatic,Unknown,Diesel,2500,157410,15
18300000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Hybrid,1500,0,1
19500000.0,Mercedes Benz,C160,2017,Used,Automatic,Unknown,Petrol,1598,74499,9
13600000.0,Nissan,Almera,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
49500000.0,Toyota,Land Cruiser Sahara,2011,Used,Tiptronic,SUV / 4x4,Diesel,4465,165000,15
28500000.0,BMW,740i,2015,Used,Automatic,Saloon,Hybrid,3000,86000,11
20850000.0,Audi,A3,2023,Used,Automatic,Saloon,Petrol,1000,10000,3
8400000.0,Toyota,Roomy,2017,Used,Automatic,MPV,Petrol,900,175000,9
13600000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,990,5,1
11590000.0,Toyota,Axio,2017,Used,Automatic,Saloon,Hybrid,1500,124000,9
24250000.0,Toyota,Hilux,2025,Used,Automatic,SUV / 4x4,Diesel,2800,3049,1
15500000.0,Peugeot,5008,2018,Used,Automatic,SUV / 4x4,Petrol,1200,68500,8
6450000.0,Perodua,Bezza,2017,Used,Automatic,Saloon,Petrol,1000,97000,9
7225000.0,Toyota,Aqua,2014,Used,Automatic,Hatchback,Hybrid,1500,103000,12
8550000.0,Suzuki,XBee,2018,Used,Automatic,Hatchback,Petrol,990,78000,8
5290000.0,Nissan,Tiida,2007,Used,Automatic,Saloon,Petrol,1500,198000,19
5950000.0,Nissan,Navara,2007,Used,Manual,SUV / 4x4,Diesel,2500,260000,19
18500000.0,BMW,520d,2013,Used,Automatic,Saloon,Diesel,2000,224000,13
13500000.0,Audi,Q2,2018,Used,Automatic,SUV / 4x4,Petrol,1000,158000,8
33500000.0,Mercedes Benz,C200,2019,Used,Tiptronic,Saloon,Petrol,1498,13800,7
13200000.0,Toyota,Yaris,2023,Import,Automatic,Saloon,Hybrid,1500,28880,3
3790000.0,Mazda,Familia,2002,Used,Automatic,Saloon,Petrol,1500,199000,24
8300000.0,Ford,Ranger,2011,Used,Manual,Hatchback,Diesel,2500,182000,15
7400000.0,Nissan,Roox,2023,Used,Automatic,Unknown,Petrol,660,32000,3
20950000.0,Audi,A5,2018,Used,Automatic,Saloon,Petrol,1398,82000,8
8000000.0,Toyota,Vitz,2019,Used,Automatic,Hatchback,Petrol,1000,49000,7
8850000.0,Mazda,Flair,2025,Brand New,Automatic,Hatchback,Hybrid,658,10,1
8250000.0,Honda,Fit,2015,Used,Automatic,Hatchback,Hybrid,1490,84000,11
8300000.0,Toyota,Aqua,2013,Used,Automatic,Hatchback,Petrol,1500,48000,13
10290000.0,Suzuki,XBee,2023,Brand New,Automatic,Hatchback,Hybrid,1000,66,3
1850000.0,Mazda,Astina,1992,Used,Manual,Saloon,Petrol,1500,55000,34
9300000.0,Toyota,Vitz,2017,Used,Automatic,Saloon,Petrol,1000,44000,9
8975000.0,Toyota,Allion,2010,Used,Automatic,Saloon,Petrol,1500,191500,16
49000000.0,Jeep,Wrangler,2019,Used,Automatic,SUV / 4x4,Petrol,2000,81000,7
31000000.0,Kia,EV5,2024,Brand New,Automatic,SUV / 4x4,Electric,160,0,2
11950000.0,Toyota,Raize,2023,Used,Automatic,SUV / 4x4,Petrol,1000,33605,3
18700000.0,Honda,Vezel,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,1500,9000,2
31000000.0,Kia,EV5,2024,Brand New,Automatic,SUV / 4x4,Electric,160,0,2
22500000.0,Audi,A3,2023,Reconditioned,Automatic,Saloon,Petrol,1000,13000,3
3800000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,117000,11
10740000.0,Toyota,Premio,2013,Used,Automatic,Saloon,Petrol,1500,200000,13
9850000.0,Toyota,Axio,2015,Used,Automatic,Saloon,Hybrid,1500,231000,11
16750000.0,Toyota,Premio,2019,Used,Automatic,Saloon,Petrol,1500,89000,7
6200000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Hatchback,Petrol,650,4000,2
10500000.0,Mitsubishi,Eclipse Cross,2023,Used,Automatic,SUV / 4x4,Petrol,1500,17000,3
8750000.0,Toyota,Roomy,2023,Used,Automatic,Hatchback,Petrol,1000,24805,3
8250000.0,Daihatsu,Taft,2025,Brand New,Automatic,Hatchback,Petrol,650,0,1
64800000.0,Land Rover,Defender,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,2000,12900,3
31000000.0,Kia,EV5,2024,Brand New,Automatic,SUV / 4x4,Electric,160,0,2
6600000.0,Mitsubishi,eK Wagon,2025,Import,Automatic,MPV,Petrol,660,5000,1
8650000.0,DFSK,Glory,2021,Used,Automatic,SUV / 4x4,Petrol,1498,18000,5
2950000.0,Toyota,Corolla,1997,Used,Automatic,Station wagon,Diesel,2000,330000,29
13000000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
6490000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Hatchback,Petrol,660,3000,2
6490000.0,Daihatsu,Mira,2024,Brand New,Automatic,Hatchback,Petrol,660,4000,2
9500000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Unknown,Petrol,1000,3000,2
2800000.0,Tata,Indica,2015,Used,Manual,Hatchback,Petrol,1193,101000,11
52800000.0,Toyota,Land Cruiser Prado,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,7000,3
11625000.0,Hyundai,Venue,2025,Import,Automatic,SUV / 4x4,Petrol,1000,0,1
10000000.0,Kia,Sportage,2011,Used,Tiptronic,SUV / 4x4,Petrol,1998,60244,15
18650000.0,Audi,A3,2023,Reconditioned,Automatic,Saloon,Petrol,1000,17000,3
18990000.0,Hyundai,Other Model,2026,Brand New,Automatic,Station wagon,Petrol,1500,0,0
28500000.0,BMW,X5,2016,Used,Automatic,SUV / 4x4,Hybrid,2000,66000,10
9000000.0,MG,ZS,2018,Used,Automatic,SUV / 4x4,Petrol,1000,60000,8
34790000.0,Land Rover,Discovery,2014,Used,Automatic,SUV / 4x4,Diesel,3000,150000,12
28750000.0,Toyota,Hilux,2026,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,0
59000000.0,Toyota,Land Cruiser Prado,2024,Brand New,Automatic,SUV / 4x4,Petrol,2700,1000,2
18990000.0,MG,Other Model,2026,Brand New,Automatic,Station wagon,Petrol,1500,0,0
2950000.0,Micro,Panda,2015,Used,Manual,Hatchback,Petrol,1000,65880,11
10950000.0,Toyota,Taisor,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
20250000.0,Honda,Vezel,2025,Brand New,Automatic,Hatchback,Hybrid,1500,0,1
6000000.0,Suzuki,Hustler,2015,Used,Automatic,Hatchback,Petrol,650,74000,11
22000000.0,Mitsubishi,Montero,2013,Used,Automatic,SUV / 4x4,Diesel,3200,116000,13
3350000.0,BMW,M5,1990,Used,Manual,Saloon,Petrol,1800,185000,36
11590000.0,Kia,Sorento,2012,Used,Automatic,SUV / 4x4,Diesel,2200,150000,14
11600000.0,Toyota,Roomy,2025,Brand New,Automatic,Hatchback,Petrol,650,0,1
11750000.0,Toyota,Taisor,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
20200000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
10800000.0,BMW,320i,2011,Used,Automatic,Saloon,Petrol,2000,62000,15
18590000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Hybrid,1500,0,1
24500000.0,Mercedes Benz,C200,2018,Used,Automatic,Saloon,Petrol,1500,60000,8
12290000.0,Toyota,Land Cruiser Prado,1997,Used,Manual,SUV / 4x4,Diesel,3000,230000,29
3100000.0,Suzuki,Alto,2010,Used,Manual,Hatchback,Petrol,800,140000,16
17000000.0,Toyota,Fortuner,2014,Used,Automatic,SUV / 4x4,Diesel,2982,205000,12
33500000.0,Toyota,Land Cruiser Prado,2016,Used,Automatic,SUV / 4x4,Petrol,2700,200000,10
13850000.0,Audi,Q2,2018,Used,Tiptronic,Hatchback,Petrol,1000,55000,8
17850000.0,BMW,520d,2012,Used,Automatic,Station wagon,Diesel,2000,85000,14
120000000.0,Toyota,Land Cruiser Sahara,2025,Brand New,Automatic,Station wagon,Diesel,3446,10,1
6450000.0,Toyota,Ractis,2010,Used,Automatic,Saloon,Petrol,1300,144200,16
12000000.0,Honda,Civic,2018,Used,Automatic,Hatchback,Petrol,1000,78000,8
13400000.0,Toyota,Premio,2016,Used,Automatic,Saloon,Petrol,1490,159700,10
9700000.0,Toyota,Premio,2011,Used,Automatic,Saloon,Petrol,1500,131000,15
59590000.0,Toyota,Alphard,2024,Reconditioned,Automatic,MPV,Hybrid,2500,2500,2
5000000.0,Toyota,Vitz,2007,Used,Automatic,Hatchback,Petrol,1000,171000,19
3750000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,111000,11
8490000.0,Toyota,Yaris,2023,Import,Automatic,Hatchback,Petrol,1000,50000,3
12950000.0,Toyota,Raize,2025,Used,Automatic,SUV / 4x4,Hybrid,1200,4800,1
11900000.0,Nissan,X-Trail,2015,Used,Automatic,SUV / 4x4,Hybrid,2000,168000,11
2300000.0,Toyota,Corolla,1994,Used,Manual,Saloon,Diesel,1970,182000,32
7225000.0,Toyota,Aqua,2014,Used,Automatic,Hatchback,Hybrid,1500,103000,12
16100000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Petrol,1200,7,1
17650000.0,Honda,Vezel,2025,Brand New,Automatic,Unknown,Hybrid,1500,0,1
11650000.0,Toyota,Taisor,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
7250000.0,Suzuki,Wagon R,2023,Reconditioned,Automatic,Hatchback,Petrol,660,11000,3
11750000.0,Ssang Yong,Rexton,2015,Used,Automatic,SUV / 4x4,Diesel,2000,110000,11
7600000.0,Kia,Sportage,2011,Used,Automatic,Unknown,Petrol,2000,181000,15
6800000.0,Proton,Saga,2023,Used,Automatic,Saloon,Petrol,1300,23000,3
8590000.0,Nissan,Dayz,2025,Brand New,Automatic,Hatchback,Petrol,650,0,1
9995000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Hatchback,Petrol,1000,6000,2
13590000.0,Toyota,Raize,2025,Brand New,Automatic,Hatchback,Petrol,1200,0,1
50000000.0,Toyota,Land Cruiser Prado,2023,Reconditioned,Tiptronic,SUV / 4x4,Petrol,2790,15000,3
9800000.0,Toyota,Axio,2015,Used,Automatic,Saloon,Hybrid,1490,120601,11
5750000.0,Mahindra,KUV 100,2020,Used,Manual,SUV / 4x4,Petrol,1200,91000,6
